,local,global
useless,0.0010135540160750062,0.3348372185432492
tips,0.003924546387510745,0.6240394746370626
truths,0.0010902258469395383,0.4027918088358219
268,4.435932550306276e-05,0.3062197949624741
modifications,0.0013652192510096276,0.39961079105520303
imposition,0.0023192179329960755,0.47576347405128794
confirmation,0.0017075674141180449,0.4851569693004042
northeast,0.0009049244273345644,0.33156992314340994
subordinate,0.0021001279827851183,0.42401615255509495
offspring,0.0011712986653066443,0.3484737848144972
closet,0.002254475932924601,0.4748898504300173
pink,0.0005867315533424048,0.5023928809804863
denote,0.00196874886141049,0.40102375538577306
omitted,0.0023200212198510525,0.4093563399446838
exerted,0.0011552155669735421,0.33659667058273246
orchestra,0.001026209387777553,0.4041297653995263
thyroid,0.0005502801701918344,0.4834447328314808
multiplied,0.0011079339908923007,0.38611341349388495
creditor,0.00115392222908885,0.3097052474488059
seizure,0.003604779277728646,0.4992148670263239
speculation,0.002913559404210577,0.36275040436132056
syria,0.0011628594043362416,0.4053117843706753
delaware,0.0004759376791749574,0.47636678678333855
calculating,0.0022661330092111705,0.49524638077894023
breadth,0.0018793642379648424,0.3628091245157231
lonely,0.0024423757846440204,0.4676891985201457
erected,0.0010428374893760646,0.2914095347077811
absorb,0.0016396797530089076,0.3775642424851209
awful,0.003908252228154951,0.5003172941897391
revolutions,0.006683497394467316,0.5049949530333335
persistent,0.0033127584437135926,0.5311375043318145
waved,0.0009818469487688072,0.4304991418305574
sue,0.0009439034816204625,0.46455189290362464
longest,0.0011812648536337657,0.4182493926896803
maine,0.000481700142132961,0.45638061612119474
leather,0.0016920599675557505,0.40124591965511625
fancy,0.002130733643927508,0.3950801067686859
warn,0.0015891446576536275,0.4723233535807665
251,3.796486267651579e-05,0.3203273815569848
legally,0.0009103297980531767,0.42509381496710164
cleveland,0.001292652469720712,0.5719756191129663
unhappy,0.0033627023388217397,0.4638437503665582
undertaking,0.0015374648768255294,0.3841500619801924
drank,0.0009387661863402525,0.30260660740919787
tossed,0.0010543766036882017,0.41058513144019004
stolen,0.0016566391056923554,0.39353134482007945
fox,0.003575807443585286,0.5769097452933756
conferred,0.0018082978270202036,0.3692554411061414
lamb,0.001279590121245703,0.43650696797598687
bull,0.0018032563134126305,0.5042770167444453
holiday,0.002145325559136435,0.493948268173903
heir,0.0008671179585014158,0.3735053920139263
prayed,0.000979071009632837,0.3250843342127989
261,4.852578045092269e-05,0.29749003507153193
weighed,0.0027948187309179027,0.34055810417970733
acquaintance,0.001968831426124598,0.3086898127662103
collecting,0.0016512698187649629,0.4225963919676996
plea,0.0022604259845429974,0.49703071452147807
supporters,0.000499865639860958,0.29284076030263306
pearl,0.012302133358107157,0.6444361204777298
nest,0.000701229368391741,0.38873743630779056
lacking,0.002313610985781466,0.40308254545185473
granting,0.0015603379781587094,0.39232215650125424
touching,0.003533794889620536,0.4678451064249115
passions,0.0008638748194319649,0.29516417657496086
stare,0.0010430798637206798,0.43021716234190754
mixing,0.0029125026555844556,0.4939065960148814
drawer,0.0017887623350910315,0.40475008841360127
crust,0.0033153794388845145,0.40659363618884214
wicked,0.0010395377087976884,0.3696116324566834
blew,0.0007252037210264424,0.33670480275013115
swing,0.0022223558359902892,0.47429298615091064
basket,0.0012630184424646997,0.46827474845387274
herein,0.0017722397148600617,0.515010937672048
269,3.570173527384282e-05,0.3016239132635544
morrow,0.0025615639304462923,0.541587269422867
electoral,0.001764743821321069,0.43388225628066135
transmit,0.001638084461578784,0.42961523417733527
manifestations,0.002178576188158171,0.37251046275884714
innocence,0.0015231220260936331,0.40615242998740086
distinguishing,0.0009079944977262895,0.43132103972930047
proves,0.002198737034654874,0.47968138892860657
potatoes,0.00045364174383739247,0.3744389503529255
instrumental,0.001515910561863654,0.43480656067939893
prevalent,0.0018548310985418114,0.3554987937601434
morgan,0.0014018761482904134,0.6338242933896675
multitude,0.0025647639006909973,0.3303173864036101
chronicle,0.0016778923990492399,0.5228968372101126
shifting,0.004992699823621528,0.4533557429764168
heights,0.0024358059303310068,0.4794987763772224
picking,0.001196592738992985,0.346190076959916
chambers,0.004556940102378027,0.5007979174592083
pathology,0.0010185211914255719,0.43777236833391486
cooling,0.0010377198961598112,0.4354627660705269
arkansas,0.0002448937812097318,0.3948519467893108
keen,0.0016733221134024572,0.33783387210045046
stove,0.0015988880688178751,0.37077799899622654
herbert,0.0018450315346714332,0.5694646793551228
footsteps,0.0012357488073995865,0.32060035188981306
shield,0.003335867183388603,0.41612804464035436
purity,0.0010152792913322717,0.3966576903182313
hostility,0.0019901579335180842,0.35443102767688517
engagement,0.0026183784394583224,0.48610866867342206
shining,0.0007192622898231197,0.41022988300154895
gordon,0.0015989503897131385,0.6162604216381142
downward,0.0026310479796530597,0.39201380892562643
parcel,0.002482218006337408,0.5409207489397683
blade,0.0011520457584003546,0.3861682067445261
projected,0.010160621314143642,0.6512110181670477
refuses,0.0007038028597342343,0.32844475043004495
dispose,0.00104923478346056,0.32730995748861536
bold,0.004445321764195606,0.4028469479179173
allegiance,0.001051307631186684,0.3608035097850857
furnish,0.0029104279410640515,0.4307481207683136
gazette,0.0008519800959763917,0.501195280275088
absurd,0.00067887056790595,0.3993162175663604
delicate,0.0022119428495050615,0.3667918070708154
specimens,0.002200710006608819,0.3989937913316951
rings,0.0017930468264142282,0.5210771666202534
concert,0.00173911047265767,0.410011005187505
calcutta,0.0018816831158426223,0.4718370364697275
alice,0.0016292546596141332,0.5319356604643208
lean,0.00162500043943309,0.404643084458998
slopes,0.000753349276351768,0.37113645497443926
boots,0.0008118933008141935,0.36879002981918485
tribute,0.002779395715906349,0.37532312539598234
antonio,0.0017602313583394331,0.5939782511456788
brick,0.0007030202682553018,0.34671938686755777
engaging,0.005406104284096251,0.5286550781723545
celebrate,0.0007336371816151963,0.35758061644009476
catholics,0.0006680288076310121,0.3943387648865483
approximate,0.0012523242486893287,0.3918746787252735
repeatedly,0.0020540811477518794,0.3523656088684016
realised,0.0012643836243885437,0.37896799330600717
positively,0.008485965095628722,0.6436047774023499
ranged,0.004018101562217355,0.5046789730353818
estates,0.0015075413970899176,0.39960477426475594
pine,0.000898999725765672,0.45444438941693766
immense,0.002288257862289887,0.2997977910220182
estimating,0.0018742596565806764,0.453540570786376
shooting,0.0019706112776342664,0.4959239534548239
spontaneous,0.002923268667162069,0.48734337577881837
accompany,0.0011571744972030326,0.3790437793902801
ruins,0.0009541347025805982,0.2940799296407065
presidents,0.0009702277205703868,0.4158697091285617
compassion,0.001042478260862345,0.4269731862499577
doubled,0.0024257193367075375,0.49967481735123975
stimulated,0.002563090301240369,0.4074555847551584
viii,0.0004463511970584144,0.3705624729672702
irrigation,0.00230635215953251,0.3858505029520426
swim,0.0009127400147252612,0.35823568915737014
renewal,0.00272089055692595,0.5238306366386274
dishes,0.0007909659492299167,0.3781710356491821
beginnings,0.0017530219995012253,0.4600488340791098
shallow,0.0014469732215348814,0.4047621275722949
sermon,0.001506545006765457,0.34651574430241794
conceptions,0.002069779179964501,0.47467988861173904
summed,0.0018396718226505204,0.3496927096040826
conversations,0.0014816137691934725,0.4727218330059427
16th,0.0009696798293118267,0.430710477514484
272,4.9730537226634936e-05,0.3529445921730048
discern,0.0021804175450420506,0.38510272928973155
troubled,0.0014273974983481858,0.4467785096161072
coincidence,0.0016226257645785224,0.4540036950747477
clubs,0.0021249604866953875,0.39867978420316763
borrowed,0.0017155089846101034,0.3624903064181274
maintains,0.0034392438501663104,0.4484591891615687
murdered,0.0005063796981384605,0.3466371262962581
baker,0.0016322230822964309,0.6781697698838542
tubes,0.0006633567138467078,0.40486329760400797
shaft,0.001045566261008852,0.4171176138971576
lest,0.001543634732136862,0.3243343783709358
clearer,0.0012839754850455015,0.32479250627417156
ratification,0.0009355175899291545,0.3880758049287598
inevitably,0.0018020840892227497,0.41197352455631975
vegetation,0.001987669085444242,0.4071125591354946
posts,0.0021232559264161154,0.3534890504471013
sentiment,0.0016642486970803484,0.32023222541882934
spots,0.0015101186974626965,0.3770802363326583
propositions,0.0005950206938307871,0.3815246591412057
leap,0.002390538569582373,0.48739439066832524
youngest,0.00036697635593354986,0.32114157833221335
273,4.9122905578704826e-05,0.34721865364638793
inferred,0.0010733072928940373,0.34238751172544957
aspirations,0.0011718137677797847,0.29697887326716144
terminate,0.003346231329985001,0.5415672317880872
embrace,0.003193993010155805,0.3777272031276846
dared,0.0009751391477873707,0.3160606687202705
fitness,0.006277084699526734,0.6263607790769845
descended,0.0018910528214748797,0.28809645363637226
regulating,0.0017147872520386165,0.4373350837109695
imaginary,0.00949062542121406,0.46340872983190295
toes,0.0006264660341905525,0.37750875959576513
rocky,0.0007179866251264648,0.4393113165566481
crowded,0.0010685046404769279,0.3348848212861366
conflicting,0.002502235402430334,0.431056779067266
inn,0.001365904852206127,0.4210527626973667
peaks,0.0021309172713036098,0.5704416508408362
literal,0.0010157438219213222,0.3519780173993974
pin,0.0023834578251769947,0.50950660919951
steadily,0.0019425514825343714,0.3364305433967154
comprehension,0.005978434794315628,0.5140118593931491
missions,0.002051848663440957,0.43585315754052656
occupies,0.001290779509883759,0.3624179965444253
blanket,0.0011775770322078292,0.3856524981453239
redemption,0.002073622245609743,0.36566186857015126
fluids,0.0013290214157456143,0.38335483884907784
whilst,0.004534131214002755,0.48439423240017554
chloride,0.0006426606977195437,0.4341287848774724
bodily,0.002947306246886593,0.4365306437365284
numbered,0.0019865593233905107,0.4402668108251928
chiefly,0.0013414888572314367,0.3375847166334195
malignant,0.0011933735336117036,0.4771167304821896
entrusted,0.0016532681708826766,0.3291342160949978
wolf,0.0011021366107864011,0.48540060756820125
indifference,0.004386879551304472,0.4332220267711989
rubbed,0.0007707739784310449,0.36018708691491663
teaches,0.0018366978716637464,0.44479265246892796
lowering,0.001460290544118019,0.40563147989704706
joining,0.0022550739100421708,0.4616522820065305
jaw,0.0006704746544452175,0.4363070867906108
rewards,0.0018204206114853596,0.43991935293964657
providence,0.0018153325528823235,0.4437998278473885
presently,0.0032951072959763986,0.5497382458198108
affinity,0.006950128492595164,0.48535623457082544
lymph,0.0008263599363262454,0.474323930380943
exceptional,0.0017029758246044728,0.5235508200759694
pleasures,0.0017708752501969544,0.3842811152575091
washing,0.0022771288294937213,0.35838856114647866
marriages,0.001675760319076018,0.41472378814869715
advisable,0.000834571601545684,0.2680090948802909
mercury,0.0023676955100465458,0.4709583040642048
moore,0.0017189129911785552,0.5442189185881573
barn,0.0005278209068550781,0.3615812909013345
acre,0.0005705022783008514,0.32055808143007747
outward,0.0021407952745762745,0.3596532510567575
wagon,0.0013581117162371802,0.41049241699461225
fore,0.0060753172822516684,0.552605565124497
stuart,0.001664596654671018,0.541276620210674
rounded,0.0034975298123070156,0.5111321618667514
wounds,0.0009627461680967143,0.3056799216232745
nevada,0.0005069746497198805,0.4274041509814992
uncomfortable,0.0011382962889825317,0.34472934561571866
justices,0.0022509515906275032,0.43435602540571405
shipping,0.0010348298801152104,0.45533565861091085
strengthened,0.001318715244922789,0.36966078536248814
hunter,0.002382138644961118,0.48891886201752033
grains,0.003503718925943374,0.5174361213343481
mammals,0.0012174769992911716,0.3526272287728417
eyed,0.0005535714426117763,0.31246051048511114
rifle,0.0006575255398447795,0.3107301698258763
meantime,0.00395326004801721,0.47740145869294504
memorandum,0.0016271582475368973,0.41382813888365233
infectious,0.0009348512808608577,0.4446741984577116
flung,0.0009500586849734115,0.454412657770779
hague,0.0021954165743788877,0.5414352831625038
writ,0.0012879182250916388,0.4050328672957787
compulsory,0.002417690755216353,0.4630962664369557
partition,0.006738139410318664,0.5357112273096718
274,6.40871005763454e-05,0.3716497815735599
grey,0.0005220930151788912,0.34642307853602206
deer,0.0005570826870528225,0.38390660894739026
dug,0.0011844398193537053,0.3436971946732952
lightning,0.0010356014859142285,0.33071451840178456
grounded,0.002337876417947168,0.5322036554711742
salaries,0.0006601950828639823,0.2939741832967747
circumstance,0.0019242850422413965,0.411907344367615
richmond,0.0017630488458994526,0.5344884065289646
decent,0.0025604901785717467,0.3617241007375115
privileged,0.0032995917867314197,0.45952572555518056
diminished,0.0019783034295771385,0.4266071915971976
cultivated,0.0013082366513040918,0.31810078332617187
strengthening,0.0026784083636996283,0.48424687977680114
manifested,0.002759530559990272,0.4768553681475963
collision,0.004452309522622379,0.4735310749971645
marched,0.0011136408573542503,0.3630456957622581
founders,0.0013331721771685733,0.41304632908852124
sculpture,0.0010425829299467093,0.439803720165465
histories,0.002297507930261645,0.5294582518850335
attendance,0.0017545155296306847,0.3108539139472982
definitely,0.005442926357076697,0.6729024850035669
hook,0.001246901855049519,0.4935032951240005
continually,0.0036011366656285293,0.4734252713526901
demanding,0.007010359277232128,0.5493317233529271
bachelor,0.004094804027239675,0.47849439260264914
talents,0.0009915350642437759,0.3783964880676388
purse,0.0019769672274809243,0.4331025689873894
swear,0.0011210241406133937,0.3297023685408169
276,6.726978462235623e-05,0.3892707815700338
fellowship,0.0021935828595019526,0.45244742291111917
emancipation,0.0022170977545851954,0.3989009950850635
